Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
167284,50185876,G,118.605,-15.8229,-26.4128,114.538,30.7897,2.02447,-2.11053,-1,G,64.5065,15.9069,43.6906,44.7122,46.4962,0.853981,1.22163,1,88.7153
167284,50433370,G,45.9327,28.2482,-25.1971,-26.0181,37.8531,-0.6422680000000001,-0.728371,1,G,47.3739,-26.7839,34.935,17.5057,44.0208,0.38787,2.2248900000000003,-1,92.3942
167284,50940794,G,72.2048,-3.6272599999999997,39.3073,-60.458999999999996,39.4743,-1.21217,1.66282,1,G,44.7219,9.00269,-42.9436,-8.65065,43.8771,-0.195901,-1.36415,-1,94.0934
167284,50292645,G,50.2652,-6.5736,-16.2903,-47.0956,17.5666,-1.71242,-1.9543400000000002,-1,G,26.7277,6.19831,19.2809,17.441,20.2527,0.7797270000000001,1.25976,1,70.98899999999999
167284,51913245,G,49.4176,-2.3801799999999997,-37.143,-32.5087,37.2192,-0.788993,-1.63479,1,G,41.9117,-0.47196899999999997,33.6394,24.9949,33.6427,0.6874979999999999,1.58483,-1,90.9074
167284,51776123,G,67.9153,-17.9896,16.8652,63.2805,24.6589,1.67155,2.38844,1,G,41.5584,39.4811,-10.7836,7.2144699999999995,40.9273,0.175375,-0.26663000000000003,-1,80.7223
167284,51909371,G,111.054,27.291,-35.676,-101.565,44.9174,-1.5546799999999998,-0.9177850000000001,-1,G,58.8224,-23.3897,42.0018,-33.8945,48.0752,-0.656783,2.0789,1,102.243
167284,51615788,G,124.79,-31.4059,-11.3456,-120.23899999999999,33.3925,-1.99305,-2.7949200000000003,-1,G,101.061,23.3959,54.0661,-82.1141,58.911,-1.1344100000000001,1.1624,1,90.4014
167284,51660436,G,61.7101,3.3046900000000003,12.2336,-60.3949,12.6721,-2.2654799999999997,1.3069600000000001,1,G,32.4228,3.50452,-19.9909,25.2846,20.2957,1.0449700000000002,-1.39725,-1,86.7279
167284,52013262,G,212.952,-27.0761,32.0899,-208.77200000000002,41.9866,-2.307,2.27165,-1,G,113.175,10.8154,-43.8748,-103.76299999999999,45.1882,-1.5687799999999998,-1.32911,1,90.9836
167284,51146929,G,64.7009,20.8821,-60.5686,9.03205,64.0673,0.140515,-1.23879,1,G,32.3324,-9.174339999999999,26.1832,-16.6026,27.744,-0.56747,1.90782,-1,89.65899999999999
167284,51999233,G,56.1798,45.5986,-15.1008,29.1356,48.034,0.574443,-0.319801,1,G,50.2743,-42.8668,10.9587,23.8712,44.2454,0.5162760000000001,2.89131,-1,92.1853
167284,51437989,G,54.2614,32.719,2.0672900000000003,43.2376,32.7842,1.08989,0.06309930000000001,1,G,50.0042,-49.7646,-0.385811,4.87266,49.7661,0.09775539999999999,-3.13384,-1,90.90299999999999
167284,51514015,G,80.0165,47.5357,-61.1161,20.1945,77.4262,0.25795300000000004,-0.9097430000000001,-1,G,27.8139,-4.63376,25.6125,-9.80453,26.0283,-0.368304,1.74978,1,91.7516
167284,52662333,G,48.4267,-40.1711,-5.803380000000001,-26.4149,40.5881,-0.6118979999999999,-2.99812,1,G,44.2113,42.3648,11.048,6.14763,43.7817,0.139958,0.2551,-1,90.2149
167284,52071242,G,43.5547,28.0088,0.521225,-33.3502,28.0137,-1.0098799999999999,0.0186072,-1,G,44.8317,-31.8756,-2.67079,31.4116,31.9873,0.868591,-3.0580000000000003,1,88.2544
167284,52951287,G,153.414,-23.7547,-22.2811,149.917,32.569,2.2314599999999998,-2.3881900000000003,1,G,41.9689,25.2297,23.1682,24.2503,34.2535,0.65918,0.742831,-1,88.5283
167284,52760428,G,31.7869,-4.2143,27.4963,-15.3814,27.8174,-0.5280560000000001,1.72288,1,G,93.0241,47.1074,-47.0589,-64.9602,66.5856,-0.8640059999999999,-0.784883,-1,83.0693
167284,52857986,G,78.5469,42.7237,-1.42136,-65.896,42.7473,-1.2175799999999999,-0.0332565,-1,T,77.2816,-41.0376,40.7694,-51.2464,57.8466,-0.798351,2.35947,1,94.9161
167284,52232208,G,38.5043,-10.4645,12.6149,34.8415,16.3902,1.4985,2.26329,1,G,57.7541,21.1409,-34.6938,-41.0479,40.6275,-0.8886719999999999,-1.0235299999999998,-1,92.8746
167284,52274320,G,107.664,-40.4096,7.95747,99.475,41.1857,1.6153,2.94716,-1,G,48.4498,38.5359,15.3988,25.0048,41.4986,0.571005,0.380159,1,91.2541
167284,53504319,G,72.8468,-20.9277,24.5427,-65.3171,32.2539,-1.4548,2.2768599999999997,1,G,50.8348,40.2563,-15.6949,-26.7817,43.2077,-0.5857600000000001,-0.371748,-1,79.7687
167284,53127075,G,77.6598,-40.573,-15.8192,-64.301,43.5478,-1.18169,-2.76983,1,G,50.1063,39.9372,21.2742,-21.5187,45.2501,-0.459237,0.489458,-1,94.4933
167284,53089293,G,121.23299999999999,-39.2083,8.7997,-114.38,40.1836,-1.76873,2.92082,1,G,39.1173,30.1358,-8.467080000000001,-23.4584,31.3027,-0.69267,-0.273903,-1,81.4278
167284,53486752,G,157.84,-16.8827,-44.2394,-150.57,47.3513,-1.8738299999999999,-1.9353599999999997,-1,G,77.7314,13.7317,37.8071,-66.5149,40.2236,-1.2770700000000001,1.22241,1,91.1964
167284,54701548,G,40.2593,-16.9496,-29.3259,-21.7602,33.8717,-0.604866,-2.0948599999999997,1,G,90.0486,-10.3315,67.0857,-59.1735,67.8766,-0.787745,1.7236,-1,90.8836
167284,54821436,G,92.4998,33.038000000000004,6.85076,86.1264,33.7408,1.6665900000000002,0.20446199999999998,1,G,36.9128,-34.59,-5.83355,11.4911,35.0785,0.32199099999999997,-2.97452,-1,84.9411
167284,54126366,G,55.0271,-2.2395,-26.8092,-48.0023,26.9026,-1.34279,-1.6541400000000002,1,G,41.9648,11.5525,39.6965,7.19497,41.3433,0.173163,1.2876,-1,86.5412
167284,54797266,G,94.9366,-19.3107,7.28465,92.666,20.6391,2.2071400000000003,2.78087,-1,G,33.2793,21.3371,-24.2219,-8.09503,32.2796,-0.248221,-0.8486360000000001,1,94.8478
167284,54870306,G,85.0876,-1.68572,40.6089,74.7526,40.6439,1.36933,1.61228,1,G,73.1395,7.64317,-51.1735,51.6936,51.7412,0.8807229999999999,-1.4225299999999999,-1,94.3401
167284,54201701,G,111.479,46.0424,-12.5389,100.749,47.7193,1.49232,-0.265887,1,G,126.945,-49.9177,9.925360000000001,116.296,50.8949,1.56429,2.94532,-1,98.5674
167284,55018836,G,157.085,-33.0852,36.199,149.233,49.0408,1.83197,2.31128,1,G,111.531,31.0564,-28.6664,103.213,42.2642,1.62551,-0.745401,-1,91.4575
167284,55631828,G,89.6091,-20.1414,-36.4434,-79.3472,41.6389,-1.4006100000000001,-2.0756900000000003,1,G,42.4955,36.3245,17.1056,-13.9207,40.1506,-0.340117,0.44010600000000005,-1,90.0936
167284,55692283,G,117.161,91.7536,-54.2469,-48.6347,106.59,-0.441767,-0.533941,1,G,63.8047,-11.7746,-45.4586,-43.1962,46.9587,-0.823567,-1.82425,-1,89.3197
167284,55395474,G,45.9362,-1.70625,8.79112,-45.0547,8.955169999999999,-2.31853,1.7625,1,G,50.0527,-28.9637,-18.7826,36.2433,34.5207,0.916223,-2.56628,-1,89.9764
167284,55172966,G,140.239,-5.04127,-45.1203,132.687,45.4011,1.7936599999999998,-1.6820599999999999,1,G,96.1713,3.6868199999999995,44.1085,85.3801,44.2623,1.41141,1.4874,-1,91.2904
167284,55474798,G,31.7515,-14.4082,-22.302,-17.4118,26.5514,-0.616061,-2.14439,-1,G,83.8702,47.5325,58.1155,-37.3825,75.0783,-0.47934499999999997,0.885237,1,89.3652
167284,55402825,G,133.468,23.4508,-30.5067,-127.801,38.4785,-1.91545,-0.915428,1,G,49.0039,-22.9962,30.9008,-30.2933,38.5186,-0.722058,2.21057,-1,91.1144
167284,55510545,G,144.128,24.9177,40.0284,-136.197,47.1505,-1.7826,1.014,1,G,105.71700000000001,-25.502,-35.0854,-96.40899999999999,43.3744,-1.53902,-2.19932,-1,91.0603
167284,55303921,G,112.307,-32.6349,10.9035,106.906,34.4081,1.85175,2.81915,1,G,39.9636,34.0319,-14.2236,15.3816,36.8847,0.405789,-0.395884,-1,90.6589
167284,55004351,G,30.0715,5.86996,-14.9672,-25.4128,16.0771,-1.2387,-1.1970399999999999,1,G,62.7939,-9.06407,7.9692300000000005,61.6231,12.0692,2.33298,2.4203799999999998,-1,85.1683
167284,55704615,G,53.3938,-31.785999999999998,-6.33085,-42.4318,32.4104,-1.08405,-2.94499,-1,G,39.3658,15.9742,11.0755,34.2317,19.4382,1.3313700000000002,0.606238,1,90.9097
167284,56672225,G,222.364,7.22675,39.391999999999996,-218.72799999999998,40.0494,-2.39914,1.38936,1,G,104.965,-38.0454,-27.9201,-93.7589,47.1909,-1.43772,-2.5085,-1,91.7348
167284,56620015,G,53.4768,39.0939,-8.38176,-35.5129,39.9824,-0.80008,-0.21120300000000003,-1,G,65.5463,-47.4228,17.9072,-41.5537,50.6911,-0.748011,2.7805400000000002,1,89.8172
167284,56113764,G,106.866,49.413999999999994,-48.8218,-81.2099,69.4645,-0.99603,-0.77937,1,G,21.1173,-19.9669,4.34146,5.32963,20.4334,0.257959,2.92749,-1,88.1834
167284,56506332,G,114.417,-17.9291,-33.757,-107.844,38.2229,-1.76042,-2.05903,1,G,71.0026,20.552,42.0747,-53.3732,46.8259,-0.9768709999999999,1.11642,-1,91.1785
167284,55917393,G,40.9412,36.4162,15.985,9.72137,39.7701,0.24206799999999998,0.413628,-1,G,55.1908,-32.7824,-35.3113,-26.9155,48.1827,-0.533014,-2.31907,1,92.5149
167284,56229222,G,65.4133,10.4817,-41.6164,49.3669,42.9161,0.983771,-1.32406,1,G,56.601000000000006,-11.6453,36.6464,41.5341,38.4522,0.9369270000000001,1.87848,-1,81.2306
167284,56508798,G,50.731,-21.8703,-41.0742,20.2045,46.5339,0.421588,-2.06007,1,G,47.0947,19.1896,40.5672,14.2817,44.8769,0.3131,1.12895,-1,91.5048
167284,55954778,G,91.4425,8.00469,32.8079,84.9781,33.7704,1.6532900000000001,1.33149,1,G,33.5366,-8.9376,-32.2962,-1.32867,33.5101,-0.0396394,-1.8407799999999999,-1,92.8515
